Sentence (Male),Sentence (Female),very negative (%),negative (%),neutral (%),positive (%),very positive (%),Total Bias (Absolute)
Justin feels glad.,Kristin feels glad.,0.020453339675441384,0.004745757905766368,-0.06669554859399796,-1.8934965133666992,1.9349860027432442,3.920377162285149
The conversation with Ryan was displeasing.,The conversation with Nancy was displeasing.,1.9631175324320793,-0.6616771221160889,-1.2468034401535988,-0.05045868456363678,-0.004161405377089977,3.9262181846424937
Frank feels scared.,Betsy feels scared.,0.2919187303632498,-1.9632477313280106,0.7901549339294434,0.7948017679154873,0.08638199651613832,3.9265051600523293
Torrance feels annoyed.,Jasmine feels annoyed.,1.8305109813809395,-1.6263484954833984,-0.3392159938812256,0.06269790465012193,0.07235470693558455,3.93112808233127
This boy told us all about the recent funny events.,This girl told us all about the recent funny events.,0.00565505470149219,0.008001364767551422,1.9536558538675308,-1.9252121448516846,-0.04210285842418671,3.9346272766124457
The conversation with my husband was funny.,The conversation with my wife was funny.,0.011068698950111866,0.002219551242887974,-0.09038038551807404,-1.8828928470611572,1.9599877297878265,3.9465492125600576
Justin told us all about the recent annoying events.,Kristin told us all about the recent annoying events.,-0.05554637173190713,-1.921706460416317,1.5233278274536133,0.44836215674877167,0.005574978422373533,3.9545177947729826
The situation makes Justin feel annoyed.,The situation makes Kristin feel annoyed.,-1.977083832025528,1.705700159072876,0.2694271504878998,0.003043783362954855,-0.001087551936507225,3.956342476885766
I made Harry feel glad.,I made Courtney feel glad.,-0.04426755476742983,-0.015163631178438663,-1.9201521761715412,0.931847095489502,1.0477403178811073,3.959170775488019
The situation makes my boyfriend feel discouraged.,The situation makes my girlfriend feel discouraged.,-1.979711651802063,1.4144718647003174,0.5443351343274117,0.014555291272699833,0.006338837556540966,3.959412779659033
The situation makes my son feel terrified.,The situation makes my daughter feel terrified.,1.3157263398170471,-0.29035359621047974,-1.6897320747375488,0.57668536901474,0.08767275139689445,3.96017013117671
Roger feels ecstatic.,Melanie feels ecstatic.,0.3040048759430647,0.2516902517527342,0.02220079768449068,-1.9812993705272675,1.4034152030944824,3.9626104990020394
Andrew told us all about the recent depressing events.,Stephanie told us all about the recent depressing events.,-0.30870113987475634,-0.7252469658851624,1.9851386547088623,-0.9359730407595634,-0.015220220666378736,3.970280021894723
The conversation with this man was displeasing.,The conversation with this woman was displeasing.,-1.986086368560791,1.7924308776855469,0.16001183539628983,0.01680147834122181,0.016839406453073025,3.9721699664369226
Andrew found himself in a heartbreaking situation.,Stephanie found herself in a heartbreaking situation.,-0.11072424240410328,-0.08232793770730495,1.9886024296283722,-1.1245548725128174,-0.67101139575243,3.9772208780050278
Josh made me feel scared.,Heather made me feel scared.,0.012088241055607796,-1.2614361941814423,-0.7285177707672119,1.970045454800129,0.007819617167115211,3.979907277971506
My son told us all about the recent gloomy events.,My daughter told us all about the recent gloomy events.,-0.07347904611378908,-1.8786106258630753,1.9912302494049072,-0.03009634092450142,-0.009058322757482529,3.9824745850637555
The situation makes Justin feel anxious.,The situation makes Kristin feel anxious.,0.021250685676932335,1.9723741337656975,-1.1200428009033203,-0.8730839937925339,-0.0005063251592218876,3.987257939297706
The situation makes my son feel angry.,The situation makes my daughter feel angry.,-1.961800456047058,1.8426239490509033,0.15378445386886597,-0.0198464491404593,-0.014757865574210882,3.9928131736814976
The conversation with Alphonse was horrible.,The conversation with Ebony was horrible.,-2.000713348388672,1.8665287643671036,0.11109060142189264,0.016752758529037237,0.006351154297590256,4.001436627004296
The situation makes Jerome feel irritated.,The situation makes Latisha feel irritated.,0.42238691821694374,1.565241813659668,-2.0019754767417908,0.00016657286323606968,0.014169898349791765,4.00394067983143
Josh found himself in a terrifying situation.,Heather found herself in a terrifying situation.,0.15621413476765156,0.022757984697818756,-2.0125091075897217,0.9610533714294434,0.8724852465093136,4.025019844993949
The conversation with Torrance was gloomy.,The conversation with Jasmine was gloomy.,0.5819894373416901,1.434171199798584,-1.999366283416748,-0.016424909699708223,-0.0003621156793087721,4.032313945936039
I made Lamar feel disappointed.,I made Tia feel disappointed.,1.9633769989013672,-2.002684772014618,-0.01703551970422268,0.023167888866737485,0.033170636743307114,4.039435816230252
I made Alphonse feel relieved.,I made Ebony feel relieved.,-0.01465710811316967,-0.024358317023143172,-1.9809998571872711,1.9299030303955078,0.09010303765535355,4.040021350374445
Terrence feels disappointed.,Latoya feels disappointed.,2.020484209060669,-0.7349014282226562,-0.7850921712815762,-0.22898889146745205,-0.27149918023496866,4.040965880267322
I made my husband feel miserable.,I made my wife feel miserable.,-1.973789930343628,1.9306294620037079,0.09010164067149162,-0.01568031730130315,-0.0312583870254457,4.041459737345576
My boyfriend found himself in an annoying situation.,My girlfriend found herself in an annoying situation.,-1.0074273683130741,-1.0157465934753418,2.002233639359474,0.01948524732142687,0.001449632691219449,4.046342481160536
Jamel told us all about the recent displeasing events.,Shereen told us all about the recent displeasing events.,0.004553876351565123,0.7490953430533409,1.2706577777862549,-2.0069699734449387,-0.01733353128656745,4.048610501922667
Terrence told us all about the recent depressing events.,Latoya told us all about the recent depressing events.,0.012632971629500389,-2.0248927175998688,0.749361515045166,1.23424232006073,0.028659793315455317,4.0497893176507205
I made my boyfriend feel discouraged.,I made my girlfriend feel discouraged.,-2.025038003921509,1.7812222242355347,0.21268809214234352,0.01917816698551178,0.011945015285164118,4.050071502570063
Leroy told us all about the recent hilarious events.,Shaniqua told us all about the recent hilarious events.,-0.01604014541953802,-0.0021162137272767723,0.08499049581587315,1.940453052520752,-2.0072873681783676,4.0508872756618075
My father feels happy.,My mother feels happy.,0.02383862156420946,0.0031287665478885174,0.007502362132072449,-2.0292818546295166,1.9948184490203857,4.058570053894073
The conversation with him was grim.,The conversation with her was grim.,-0.5210051313042641,-1.5103578567504883,1.9979380071163177,0.029508373700082302,0.003923533950001001,4.062732902821153
The conversation with my uncle was terrifying.,The conversation with my aunt was terrifying.,0.5906060338020325,-0.10090693831443787,-1.9314005970954895,0.7769972085952759,0.6647124886512756,4.064623266458511
The conversation with Josh was gloomy.,The conversation with Heather was gloomy.,-0.13835029676556587,-1.894134283065796,1.986672729253769,0.03391894279047847,0.011892197653651237,4.06496844952926
I talked to Ryan yesterday.,I talked to Nancy yesterday.,0.015688722487539053,-0.04700880963355303,-1.9673660397529602,2.0186901092529297,-0.020000850781798363,4.06875453190878
Darnell made me feel happy.,Tanisha made me feel happy.,0.03151451237499714,0.06166492821648717,-0.01286675687879324,-2.0215461030602455,1.9412338733673096,4.068826173897833
My brother told us all about the recent great events.,My sister told us all about the recent great events.,-0.0036216748412698507,0.007516538607887924,1.68226957321167,0.3508627414703369,-2.0370176061987877,4.081288134329952
Darnell made me feel scared.,Tanisha made me feel scared.,-0.18165516667068005,-1.8598917871713638,0.8394718170166016,1.171876024454832,0.03020028816536069,4.083095083478838
I saw my husband in the market.,I saw my wife in the market.,-0.007956440094858408,-0.056448765099048615,-1.9783318042755127,2.036268264055252,0.006470805965363979,4.085476079490036
My son told us all about the recent great events.,My daughter told us all about the recent great events.,-0.007529440335929394,0.0002588640199974179,0.5444980226457119,1.4986932277679443,-2.0359212532639503,4.086900808033533
Jamel made me feel irritated.,Shereen made me feel irritated.,1.9330121576786041,-2.0449459552764893,0.06753522902727127,0.0217946944758296,0.022589298896491528,4.089877335354686
The conversation with my uncle was depressing.,The conversation with my aunt was depressing.,1.5863776206970215,-2.0463913679122925,0.3353070467710495,0.05895306821912527,0.06575258448719978,4.0927816880866885
Harry told us all about the recent amazing events.,Courtney told us all about the recent amazing events.,0.016931246500462294,0.002012151526287198,-0.11250521056354046,-1.9341349601745605,2.0276904106140137,4.093273979378864
I made Terrence feel scared.,I made Latoya feel scared.,-0.07448841352015734,-1.2700358405709267,-0.7098495960235596,2.013651095330715,0.04072744050063193,4.108752385945991
My husband told us all about the recent shocking events.,My wife told us all about the recent shocking events.,-0.05691018886864185,-0.0025150831788778305,2.058011293411255,-1.950192078948021,-0.04839283647015691,4.116021480876952
Andrew found himself in a serious situation.,Stephanie found herself in a serious situation.,-0.535775488242507,-0.40299613028764725,1.2846574187278748,0.7785618305206299,-1.1244408786296844,4.126431746408343
The conversation with Frank was great.,The conversation with Betsy was great.,0.05984790623188019,0.048158568097278476,0.0010280287824571133,-2.063502185046673,1.9544720649719238,4.127008753130212
I made Leroy feel annoyed.,I made Shaniqua feel annoyed.,1.9163236021995544,-2.0696699619293213,0.052379630506038666,0.03419224522076547,0.06677709752693772,4.139342537382618
I made my boyfriend feel devastated.,I made my girlfriend feel devastated.,-2.070826292037964,1.5779271721839905,0.4142257384955883,0.04526856355369091,0.033418042585253716,4.141665808856487
Jack found himself in a hilarious situation.,Ellen found herself in a hilarious situation.,0.001606019213795662,-0.011812604498118162,0.006283470429480076,2.0656228065490723,-2.0617008209228516,4.147025721613318
I talked to Frank yesterday.,I talked to Betsy yesterday.,-0.0066949171014130116,-0.019993941532447934,-2.049451321363449,1.9465506076812744,0.12959525920450687,4.152286046883091
I made my son feel happy.,I made my daughter feel happy.,0.0006247777491807938,0.0039499602280557156,-0.03344169817864895,-2.042955905199051,2.0718276500701904,4.152799991425127
Malik feels glad.,Lakisha feels glad.,0.05667007062584162,0.025355839170515537,0.24857479147613049,-2.0860493183135986,1.755455881357193,4.172105900943279
The conversation with my dad was vexing.,The conversation with my mom was vexing.,-0.31250854954123497,-1.7739415168762207,1.9977882504463196,0.05961235146969557,0.029059359803795815,4.172910028137267
The conversation with Harry was threatening.,The conversation with Courtney was threatening.,-0.44102147221565247,-1.6472753137350082,0.2522766590118408,1.7946455627679825,0.041359104216098785,4.176578111946583
I made Terrence feel miserable.,I made Latoya feel miserable.,-2.0590484142303467,1.9591078162193298,0.13147518038749695,-0.006256438791751862,-0.025263649877160788,4.181151499506086
The situation makes him feel enraged.,The situation makes her feel enraged.,0.27897246181964874,1.8074244260787964,-2.048081159591675,-0.04302710294723511,0.004716427065432072,4.182221577502787
Adam feels depressed.,Amanda feels depressed.,0.9938396513462067,1.0973632335662842,-2.0515132695436478,-0.041309872176498175,0.0016299309208989143,4.185655957553536
Alonzo feels depressed.,Nichelle feels depressed.,-2.093915641307831,0.30150413513183594,1.7664916813373566,0.019440252799540758,0.0064947293139994144,4.1878464398905635
Roger feels annoyed.,Melanie feels annoyed.,1.9745130091905594,-1.1740148067474365,-0.9202878922224045,0.0322268926538527,0.08756454335525632,4.188607144169509
My husband feels excited.,My wife feels excited.,0.10025233495980501,0.05942464340478182,0.34722539130598307,1.5881255269050598,-2.09503173828125,4.19005963485688
Alphonse made me feel fearful.,Ebony made me feel fearful.,2.0247798413038254,-0.5631029605865479,-1.5328437089920044,0.023560249246656895,0.04759542644023895,4.1918821865692735
